text,label,source_id
"10대 청소년이 가장 친한 친구를 잃고 심한 우울감을 느끼고 있으며, 상담을 받기까지 시간이 더 걸려 고통스러워하고 있습니다.",mild,dsl_00014572
"과거에는 의욕이 부족하다고 느꼈지만, 현재는 욕망을 갖게 되었음에도 불구하고 목표를 추구하고 행동하는 데 어려움을 겪고 있습니다. 집중력이 떨어지고, 작은 행동조차 할 의지가 생기지 않아 무기력함을 느낍니다. 마치 원하는 것을 이루고 싶지만, 마음이 저를 가로막는 것 같습니다.",mild,dsl_00014573
"글쓴이는 19번째 생일 이후 삶을 마감하기로 결정하고, 가족들과 마지막 시간을 보내고 싶어 기다리고 있습니다. 스스로 방법을 찾지 못해, 다른 사람에게 도움을 줄 수 있는지 고민하고 있습니다. 세상에 대한 지침과 평화를 갈망하며, 극단적인 방법을 고려하고 있습니다.",mild,dsl_00014574
"최근 정신 건강이 매우 불안정하며, 외출 공포증을 겪고 있다. 가족의 죽음과 친구들의 떠남으로 인해 큰 슬픔과 고립감을 느끼고 있으며, 스스로에 대한 부정적인 감정이 강하다. 다른 사람들의 성공을 보면서 자신의 부족함을 느끼고, 삶에 대한 의욕을 잃었다. 이러한 상황 때문에 사람들과의 대화에서 솔직한 감정을 숨기고, 괜찮은 척하려고 한다.",mild,dsl_00014575
"특정 게임 레벨을 완료하지 못해 화가 나서 주변 물건을 파손한 경험이 있습니다. 어릴 때부터 끊임없이 부족하다는 말을 들었기 때문에, 스스로에 대한 부정적인 인식이 깊게 자리 잡았습니다. 이러한 경험으로 인해 어른임에도 불구하고 아이와 같은 감정을 느끼는 어려움을 겪고 있습니다.",mild,dsl_00014576
"심각한 우울감으로 인해 일상생활에 어려움을 겪고 있으며, 극심한 고통과 무력감을 느끼고 있습니다. 현재 상황에 대한 절망감과 함께, 다른 곳으로 가고 싶다는 강한 염원을 표현하고 있습니다.",mild,dsl_00014577
"20대 남성이 과거의 외로움과 후회를 느끼며, 현재의 외로움을 극복하고 싶어합니다. 과거에 적극적으로 생활하지 못했던 것에 대한 후회와 현재의 외로움에 대한 고민을 표현하고 있습니다.",mild,dsl_00014578
"화자(혹은 여러 화자)는 극심한 고통과 괴로움을 느끼고 있으며, 이를 감추기 위해 노력했지만 더 이상 방법을 찾을 수 없다고 토로하고 있습니다. 매일 고통스러운 상황에 처해 있으며, 이러한 상황을 어떻게 받아들여야 할지 혼란스러워하는 듯한 감정을 표현하고 있습니다.",mild,dsl_00014579
"인지 기능 저하로 인해 비판적 사고, 의사소통, 이해력, 섬세한 운동 능력에 문제가 생겨, 읽기, 쓰기, 계산 능력이 저하되는 증상을 겪고 있습니다. 약 복용을 잊으면 증상이 나타나는 경우가 있습니다.",mild,dsl_00014580
"38세 남성이 재혼을 앞두고 있지만, 전 부인과의 문제로 인한 심리적 어려움을 겪고 있으며, 아내의 과거 관계에 대한 집착과 거짓말로 인해 극심한 고통을 느끼고 있습니다.",mild,dsl_00014581
"화자는 지금까지 맺어온 관계들이 서로 주고받는 것에 기반한 경우가 많았다고 말합니다. 진정한 우정을 경험해 본 사람이 있는지 궁금해하며, 누군가가 자신의 삶에 대해 진심으로 관심을 가져주는 친구가 있기를 희망합니다.",mild,dsl_00014582
"생일에 어머니께서 큰 선물을 하고 가족들을 초대했지만, 주인공은 불편함을 느꼈습니다. 특히 싫어하는 사람이 초대되었고, 케이크에 좋아하는 캐릭터가 그려져 있었지만 웃을 수 없었습니다. 주인공은 가족들과 함께 웃지 못하는 상황 때문에 생일을 싫어한다고 말했습니다.",mild,dsl_00014583
"글쓴이는 전 남자친구들로부터 지속적인 괴롭힘, 협박, 명예훼손, 그리고 정신적 학대를 겪고 있으며, 이로 인해 직업, 인간 관계, 그리고 정신 건강에 심각한 어려움을 겪고 있습니다.",mild,dsl_00014584
"과거에는 자신감 넘치고 긍정적인 사람이었으나, 현재는 감정적으로 매우 불안정하고 힘든 상태입니다. 한 사람과의 관계에서 지속적인 상처와 소외감을 느끼며, 미래에 대한 희망을 잃고 절망감에 빠져 있습니다.",mild,dsl_00014585
"20대 초반의 남성이 우울증, 성 정체성 혼란, 편집증 등을 겪고 있으며, 심리 상담을 받지 못하고 있습니다. 과거 괴롭힘을 당했고, 현재 시력이 급격히 나빠지고 있습니다. 청력은 매우 뛰어나지만, 이 점에 대해 언급하는 것을 꺼립니다. 우울증이 시력 저하에 영향을 미칠 수 있는지 궁금해합니다.",mild,dsl_00014586
"최근 모든 것에 대한 흥미를 잃고, 슬픔과 고통에 시달리고 있습니다. 주변 사람들의 변화와 상실감, 그리고 인간관계의 어려움으로 인해 극심한 괴로움을 느끼며, 이러한 고통을 잊기 위해 잠을 통해 현실을 회피하려는 심정을 표현하고 있습니다.",mild,dsl_00014587
"자신의 외모, 성격, 감정 등에 대한 극심한 불만과 무기력감을 느끼고 있습니다. 소중한 관계를 망치고, 삶의 의미를 찾지 못해 절망감을 느끼며, 고통에서 벗어날 수 없다고 생각합니다.",mild,dsl_00014588
"자신에 대한 혐오감, 무관심, 그리고 인간관계에서의 어려움을 느끼며 삶의 의미를 찾지 못하고 고통스러워하고 있습니다. 이러한 감정으로 인해 절망감을 느끼고 있습니다.",mild,dsl_00014589
"글쓴이는 정신 건강 문제로 어려움을 겪고 있으며, 긍정적인 변화가 있어도 제대로 느끼지 못하고 발전이 없는 것 같다고 느낍니다. 명확한 해결책을 찾지 못해 답답함을 느끼고 있습니다.",mild,dsl_00014590
"어린 사람이 부모님의 반대 때문에 정신 건강 문제를 겪고 있으며, 도움을 받기 어려운 상황에 처해 있습니다. 자살에 대한 생각을 하고 있지만, 스스로에게 해를 가하지 못하고 있습니다.",mild,dsl_00014591
"온라인 가상 세계가 발전하면서 사람들은 직접적인 소통 없이도 활동할 수 있게 되었지만, 이러한 환경은 만족감을 주지 못하고 오히려 소통에 대한 갈망을 느끼게 한다.",mild,dsl_00014592
"오랫동안 우울증으로 고생하며 여러 항우울제를 복용해 보았지만, 아직까지 완전히 효과를 보지 못했습니다. 다른 사람들의 경험을 바탕으로 자신에게 맞는 약을 찾고 싶어 다양한 약에 대한 정보를 얻고자 합니다.",mild,dsl_00014593
"미성년자가 1년 이상 우울증 증상으로 어려움을 겪고 있으며, 가족이나 친구들이 있음에도 불구하고 힘든 상황입니다. 주변에 자살을 고민하는 사람들이 많고, 부모님과의 소통에 어려움을 느껴 도움을 요청하기 어려워합니다. 우울증 증상에 대한 구체적인 이유를 설명하기 어렵지만, 도움을 받는 것이 좋을지 고민 중입니다.",mild,dsl_00014594
"화자님은 강인한 남성적인 이미지를 유지하려고 노력하지만, 사실은 누군가에게 사랑받고 보살핌을 받고 싶어합니다. 깊은 관계를 맺을 수 있는 친구가 부족하다고 느끼며, 이사 예정과 새로운 직장 때문에 연애를 시작하기 어렵다고 생각합니다. 누군가와 편안하게 교류하고, 함께 시간을 보내며, 서로에게 의지할 수 있는 관계를 갈망하고 있습니다. 글쓴이는 화를 내는 것을 정당화하고 우월감을 느끼려는 경향이 있으며, 외로움과 감정적인 어려움을 겪고 있습니다. 달리기를 통해 자유를 느끼고, 농구를 통해 행복을 얻습니다. 글쓴이는 누군가에게 위로와 지지를 받고 싶어 합니다.",mild,dsl_00014595
"정신 건강 문제는 다양한 스펙트럼의 질환으로 이해되어야 하며, 사회 전체적으로 정신 건강에 대한 인식을 높여 낙인을 없애고, 정신 건강 관리를 모든 사람이 쉽게 이용할 수 있도록 해야 합니다. 현재의 시스템은 사회적 불평등을 심화시키고 있으며, 종교, 미신, 사기꾼, 약물 남용 등의 문제가 발생하고 있습니다. 정신 건강 관리는 기본적인 인간의 권리이며, 정신적으로 힘든 시간을 보내는 것은 괜찮고, 다시 자신의 길을 찾는 것도 괜찮습니다. 정신 건강에 대한 솔직하고 개방적인 대화가 필요합니다.",mild,dsl_00014596
"최근 여러 문제로 인해 스트레스를 받고 우울감을 느끼며, 잠을 제대로 이루지 못하는 상황입니다. 약 복용량 조절이 필요하지만, 그 과정이 꺼려집니다.",mild,dsl_00014597
"최근 불안과 우울증 진단을 받은 사람이 치료를 받으면서 어린 시절의 정서적 학대를 인지하고, 과거를 회상하는 것에 대한 두려움을 느끼고 있다. 다른 사람들의 조언을 구하고 있다.",mild,dsl_00014598
"최근 몇 달 동안 극심한 감정 변화를 겪으며 분노, 피로, 쓴맛을 넘어 무관심 상태에 이르렀고, 희망 없이 삶에 대한 무의미함과 공허함을 느낀다.",mild,dsl_00014599
"어떤 사람이 대화 중에 '네'라고 짧게 답하며 대화를 갑자기 끝내는 행동 때문에 불편함을 느끼고 있습니다. 이 행동이 무시하는 태도라고 생각하지만, 자신이 너무 예민하게 반응하는 것은 아닌지 고민하고 있습니다. 자신의 생각을 제대로 전달하는 데 어려움을 느끼고 있습니다.",mild,dsl_00014600
"화자가 세상에 기여하는 것이 없다고 생각하며, 자신의 존재가 오히려 부정적이라고 느끼고, 극단적인 절망감을 표현하고 있습니다.",mild,dsl_00014601
"가정 폭력적인 아버지로 인해 어린 시절부터 트라우마를 겪은 24세 남성이, 현재 시험 준비 중 부모님의 싸움을 매일 듣고 분노를 느끼며 극심한 불안과 절망감을 경험하고 있습니다. 이러한 분노는 과거에도 반복적으로 나타났으며, 최근 더욱 심해지고 있습니다.",mild,dsl_00014602
"가족과의 관계에서 어려움을 겪고 있으며, 가족들에게 오해를 받고 소외감을 느끼는 상황에 대해 우울함을 표현하고 있습니다.",mild,dsl_00014603
특정 약물 복용 후 근력 저하와 피로감을 경험한 사례에 대한 질문입니다.,mild,dsl_00014604
"자신을 깎아내리고 파괴적인 행동을 반복하며 우울감과 자기 혐오를 느끼고 있습니다. 스스로를 사랑하는 법을 배우려는 목표에도 불구하고, 이러한 부정적인 감정에서 벗어나기 어려워 힘들어하고 있습니다.",mild,dsl_00014605
"최근 1년 동안 많은 친구들과 관계가 단절되었고, 가장 소중하게 생각했던 사람들에게 버림받았습니다. 주변 사람들은 즐겁게 지내는 반면, 본인은 외로움을 피해 집에서만 지내고 있습니다. 가장 친한 친구와의 관계도 멀어졌고, 남자친구와의 관계도 불안정하며, 의지할 사람이 전혀 없습니다. 극심한 외로움을 느끼고 있으며, 앞으로 어떻게 해야 할지 막막합니다.",mild,dsl_00014606
"화자는 앞으로의 삶이 짧을 수 있다는 생각에 두려움을 느끼며, 죽음과 관련된 고통에 대해 고민하고 있습니다. 화자는 죽음에 대한 두려움을 극복하기 위해 노력하고 있습니다.",mild,dsl_00014607
"자신을 '감정적인 감자'라고 표현하며, 오랫동안 감정을 억누르고 있었음을 이야기합니다. 우울감을 느끼고 있으며, 잠자는 것이 가장 편안하다고 생각합니다. 의욕이 없고, 일시적으로 기운을 낼 수는 있지만, 오랫동안 동기 부여를 유지하기 어렵다고 합니다. 활동으로 주의를 돌리지만, 고통을 회피하며 살아가는 것이 진정한 삶인지 의문을 품고 있습니다. 정신과 상담을 고려하고 있지만, 다른 사람들과 같은 감정을 느끼는 것일 수도 있다고 생각합니다.",mild,dsl_00014608
"매일 아무런 목표 없이 생활하며, 주변에 친구가 없어 외로움을 느낍니다. 다른 사람들이 즐겁게 지내는 모습을 보면서 더욱 힘들어하며, 삶의 의미를 잃어가는 것 같다고 토로합니다. 다른 사람들도 같은 어려움을 겪지 않기를 바라며, 자신의 존재가 무의미하게 느껴진다고 말합니다.",mild,dsl_00014609
"최근 직장에서 마지막 근무를 앞두고 있으며, 그곳에서의 부정적인 경험으로 인해 괴로움을 느끼고 있습니다. 새로운 직장을 구하지 못한 채 퇴사하게 되었고, 앞으로도 만족스러운 직업을 찾기 어려울 것이라는 불안감에 휩싸여 있습니다. 과거의 경험과 스스로에 대한 비판적인 생각으로 인해 미래에 대한 희망을 잃어가고 있습니다. 화자는 자신의 무능력함과 미래에 대한 절망감을 느끼며, 현재 직장에서 퇴사하지만 다른 계획은 없고, 자신이 원하는 일을 할 수 없다는 사실에 좌절하고 있습니다. 그는 자신의 운명을 받아들이고, 행복해질 수 없는 일을 계속해야 할지도 모른다고 생각합니다.",mild,dsl_00014610
"30대 초반의 사람이 커리어와 가정을 이루는 데 시간이 부족하다고 느끼며 불안감을 호소하고 있습니다. 과거의 실패 경험으로 인해 실패에 대한 두려움이 크며, 명확한 목표와 확실한 결과를 얻을 수 있는 방법을 찾고 싶어 합니다. 현재 상황에 대한 막연한 위로는 도움이 되지 않으며, 명확한 지침이 필요한 상황입니다.",mild,dsl_00014611
"어떤 분야에서도 노력하면 성공할 수 있다는 믿음을 갖기 어렵고, 계속되는 실패와 주변의 냉담함으로 인해 큰 좌절감을 느끼고 있습니다. 모든 면에서 실패했다는 생각에 괴로워하며, 적어도 인생의 어떤 부분에서는 성공하고 싶다는 바람을 가지고 있습니다.",mild,dsl_00014612
약을 복용하지 않고 그림을 그려서 기분이 좋다는 내용입니다.,mild,dsl_00014613
"어릴 때부터 우울증, 자기 혐오, 불안, 신체 이미지 왜곡, 섭식 장애 등을 겪어왔으며, 주변 사람들은 괜찮다고 생각했지만, 속으로 고통스러웠습니다. 현재 좋은 환경에 있지만, 우울증과 삶의 괴리 때문에 앞으로의 영향이 걱정됩니다. 특히, 어릴 때부터 겪은 우울증이 앞으로의 발달에 어떤 영향을 미칠지 우려하고 있습니다.",mild,dsl_00014614
"최근에 대화를 할 때마다 주변 사람들이 자신의 목소리가 슬리게 들린다고 지적하며, 심지어 공격적인 질문을 받기도 합니다. 자신의 목소리가 평소와 다르게 들린다는 것을 인지하고 불안감을 느끼고 있습니다.",mild,dsl_00014615
"화자는 자신의 외모에 대한 끊임없는 불만과 자기혐오로 인해 힘들어하고 있습니다. 다른 사람들과 자신을 비교하며 부족하다고 느끼고, 자신이 만나는 사람도 다른 사람에게 더 끌릴 것이라고 생각하며 불안감을 느낍니다. 이러한 감정에서 벗어나 자신을 사랑하고 행복해지고 싶어 하지만, 쉽지 않다고 느낍니다.",mild,dsl_00014616
사람들은 개인의 부정적인 감정 자체보다는 그 감정을 표현하는 것에 대해 불편함을 느낍니다. 다른 사람의 부정적인 감정에 대해 이야기하는 것이 그들에게 개인적인 고통을 줄 수 있다고 생각합니다.,mild,dsl_00014617
"어머니로부터 지속적인 모욕을 받고, 아버지 또한 이를 옹호하는 상황에서, 상담으로 해결되지 않고 독립만이 유일한 해결책이라고 생각합니다. 현재 자금 상황을 고려하여 이사를 해야 할지, 아니면 더 많은 돈을 모아야 할지 고민 중입니다. 1년 반 동안 외부 활동에 대한 극심한 불안감을 느끼고 있으며, 평범한 일상을 보내고 싶어합니다.",mild,dsl_00014618
사람들이 병원 정신과 병동에서 단기 입원한 경험에 대한 정보를 찾고 있습니다. 특히 호주에서의 경험에 대한 솔직한 답변을 원합니다.,mild,dsl_00014619
"아내가 결혼 생활이 거짓이었다고 말하며 이혼을 통보했습니다. 부부 사이에 두 자녀가 있고, 아내에게는 이전 관계의 자녀도 있습니다. 글쓴이는 자신의 행동이 아내에게 상처를 주었는지, 그리고 앞으로 닥칠 상황에 대해 고민하고 있습니다. 또한, 아내가 아이들에게 더 나은 부모를 찾을 수 있을지에 대한 걱정을 표현하고 있습니다.",mild,dsl_00014620
"상대방과의 관계가 끝난 후 느끼는 슬픔과 상실감, 그리고 스스로에 대한 부정적인 감정을 표현하고 있습니다. 과거의 행복했던 기억과 미래에 대한 희망이 사라진 후 느끼는 절망감과 고통을 이야기하고 있습니다. 스스로를 고칠 수 없다는 무력감과 죽음에 대한 생각을 드러내고 있습니다.",mild,dsl_00014621
과거의 사진을 보면서 현재의 자신이 싫다는 감정을 표현하고 있다.,mild,dsl_00014622
"글쓴이는 삶에서 더 많은 긍정적인 관계를 맺고 싶어하며, 특히 정신 건강에 대해 편안하게 이야기할 수 있는 친구들을 원합니다. 우울증과 정신 건강에 대한 깊이 있는 대화를 나누고 싶어하며, 자신의 특이한 성격 때문에 관계 형성에 어려움을 겪고 있다고 생각합니다. 다른 사람들이 자신을 혐오감을 느끼는지, 그리고 어떤 점이 사람을 매력 없게 만드는지에 대해 고민하고 있습니다.",mild,dsl_00014623
"불안 증상과 상담 치료 중단으로 힘든 시간을 보내고 있습니다. 열악한 환경에서 과도하게 일하며 외로움을 느끼고, 감정적으로 불안정한 상태입니다. 따뜻한 위로와 안정을 간절히 원하고 있습니다.",mild,dsl_00014624
"화자는 정신 건강 문제로 어려움을 겪고 있으며, 누군가가 약이 필요 없다고 말하고 운동을 하라고 조언하는 것에 대해 좌절감을 느꼈습니다. 화자는 자살 계획을 세웠지만, 부모님께 말씀드릴 기회를 빼앗겼고, 대학 등록금으로 돈이 사용되면서 더 절망감을 느꼈습니다. 결국, 화자는 자살을 시도할 계획이지만, 두려움 때문에 실행하지 못할 수도 있다고 말했습니다. 아버지로부터 삶에 대한 설교를 들었습니다.",mild,dsl_00014625
"18세 트랜스젠더 남성은 신체 혐오, 성별 불쾌감, 사회적 고립으로 인해 심리적 어려움을 겪고 있으며, 외모 변화 시도와 학업 중단으로 자존감이 낮아지고 우울 증세를 보이고 있습니다.",mild,dsl_00014626
"오랫동안 우울증으로 고통받던 사람이 세상에 소속감을 느끼지 못하고, 다른 사람들에게 부담을 준다는 생각에 삶에 대한 회의감을 느끼고 있습니다.",mild,dsl_00014627
"과거 현실 도피 시도를 했던 청소년은 현재 폭식 증상으로 약물 치료를 받으며 무감각과 절망감을 느끼고 있으며, 미래에 대한 불안감과 안정적인 삶에 대한 갈망을 표현하고 있다.",mild,dsl_00014628
"화자는 병원에서 뇌파 검사를 받으며 자신의 건강 문제와 심리적 어려움을 겪고 있습니다. 가족을 잃은 슬픔과 여자친구와의 관계 문제로 힘들어하며, 미래에 대한 불안감을 느끼고 있습니다. 그럼에도 불구하고 화자는 희망을 잃지 않고 더 나은 미래를 기대하며 현재를 살아가려고 노력하고 있습니다.",mild,dsl_00014629
밤에 잠을 이루지 못하고 스마트폰을 보며 시간을 보내고 있다.,mild,dsl_00014630
"심각한 우울증으로 상담 치료를 받고 있으며, 피로로 인해 눈이 아픈 증상을 겪고 있습니다. 비슷한 경험을 한 사람이 있는지 문의하고 있습니다.",mild,dsl_00014631
"개인적인 사정으로 이전 직장을 그만두고 새로운 직장을 시작했지만, 이전 직장의 긍정적인 분위기와 환경이 그리워 우울감이 심해지고 있습니다. 새로운 직장에서 동료들과의 관계도 원만하지 않아 어려움을 겪고 있으며, 이전 직장으로 돌아가는 것을 고려하고 있지만, 부정적인 반응에 대한 우려도 있습니다.",mild,dsl_00014632
"현재 복용 중인 약의 효과가 없고, 담당 의사와 정신과 의사로부터 상반된 조언을 받으며 혼란을 느끼고 있습니다. 우울증 및 외상 후 스트레스 장애 가능성에 대한 진단과 상담 치료가 필요한 상황입니다.",mild,dsl_00014633
아침에 무기력함을 느껴 집안일을 하고 일기를 쓰기로 결심했습니다. 스스로에게 동기 부여를 얻기 위해 글을 남겼습니다.,mild,dsl_00014634
"도움이 필요한 사람들에게 조언을 제공하고 싶다는 내용입니다. 레딧 대신 디스코드에서 대화할 수 있으며, 필요한 사람들은 언제든지 연락하도록 권유하고 있습니다.",mild,dsl_00014635
"최근 우울증을 겪고 있는 사람이, 매일 양치질과 세안을 하는 것과 같은 간단한 자기 관리 활동이 우울감을 줄이는 데 도움이 된다는 것을 발견했습니다. 다른 사람들도 우울증 관리를 위해 매일 어떤 노력을 하고 있는지 궁금해하며, 일기가 도움이 될 수 있는지 질문했습니다.",mild,dsl_00014636
외모에 대한 부정적인 생각과 사회생활에서의 어려움으로 인해 극심한 우울감과 무력감을 느끼고 있습니다. 주변 사람들에게 부정적으로 비춰지는 것에 대한 두려움과 고립감으로 인해 삶이 더욱 힘들어지고 있습니다.,mild,dsl_00014637
"20대 초반 청년이 취업 실패로 인해 무력감, 자존감 저하, 그리고 대인관계 어려움을 겪으며 절망감을 느끼고 있다.",mild,dsl_00014638
"쌍둥이 동생의 사망 이후, 극심한 슬픔과 절망감으로 인해 다양한 치료를 받았지만, 여전히 고통스러운 시간을 보내고 있습니다. 현실을 받아들이기 어려워하며, 미래에 대한 두려움과 함께 어떤 도움을 받아야 할지 막막함을 느끼고 있습니다.",mild,dsl_00014639
"자신의 노력에도 불구하고 충분하지 않다는 생각에 괴로워하며, 아무리 애써도 과거보다 나아지지 않는 상황에 대한 어려움을 호소하고 있습니다. 포기하고 싶다는 충동을 느끼면서도, 그렇다고 해서 더 나아질 방법이 없어 좌절감을 느끼고 있습니다.",mild,dsl_00014640
"자신이 존재하지 않고 다른 사람들이 평범하게 살아가는 것을 원하며, 자살에 대한 생각을 표현하고 있습니다.",mild,dsl_00014641
"힘든 한 해를 보내며 여러 충격적인 사건들을 겪은 후, 극심한 스트레스와 절망감을 느끼고 있습니다. 현재 상황에 대한 분노와 고통을 어떻게 해소해야 할지 고민하고 있습니다.",mild,dsl_00014642
"화자는 가족, 반려동물, 자녀에 대한 그리움과 함께 세상에 대한 고통, 슬픔, 소외감을 느끼며, 환상과 정신적 고통 속에서 삶의 의미를 잃고 절망적인 심정을 표현하고 있습니다.",mild,dsl_00014643
"20대 초반의 사람이 현재 느끼는 무력감, 불안감, 그리고 삶의 만족 부족에 대해 이야기하고 있습니다. 과거에 비해 지적 능력이 저하된 것 같고, 즐거움을 느끼지 못하며, 매일 자살을 생각하지만 억지로 참는 상황입니다. 좋은 직장과 연인이 있음에도 불구하고, 삶의 의미를 찾지 못하고 있습니다.",mild,dsl_00014644
"20대 후반의 한 사람이 현재의 삶에 대한 깊은 좌절감과 무력감을 느끼고 있습니다. 만족스럽지 않은 직업에 장시간 종사하며, 하고 싶은 일은 전혀 할 수 없는 상황입니다. 과거의 긍정적인 모습과 현재의 모습 사이의 괴리에 괴로워하며, 미래에 대한 희망을 잃고 삶의 의지를 잃어가는 상황입니다. 도박과 과소비로 인해 경제적인 어려움도 겪고 있습니다.",mild,dsl_00014645
"5년간 긍정적인 분위기의 음악을 모아 플레이리스트를 만들었습니다. 이 플레이리스트는 두 시기로 나뉘며, 애플 뮤직과 스포티파이에서 들을 수 있습니다. 힘든 시기에 도움이 된 음악을 공유하여 다른 사람들을 돕고자 합니다.",mild,dsl_00014646
"2년 동안 반복적으로 우울증을 겪고 있으며, 부정적인 생각과 감정에 시달리고 있습니다. 우울증에서 회복한 사람들의 경험과 조언을 통해 희망을 얻고 싶어합니다.",mild,dsl_00014647
"매일 끔찍하고 폭력적인 생각들이 떠오르며 심리적으로 고통을 받고 있습니다. 이러한 생각들은 이전에는 없었으며, 현재는 끊임없이 이어져 일상생활에 큰 영향을 미치고 있습니다. 이러한 상황으로 인해 심각한 불안감을 느끼고 있으며, 자신의 정신 건강에 대해 깊은 우려를 가지고 있습니다.",mild,dsl_00014648
"20대 남성이 가장 친한 동성 친구로부터 성폭행을 당한 후 심각한 정신적 고통을 겪고 있습니다. 그는 친구의 행동으로 인해 큰 충격과 배신감을 느끼며, 현재 상황을 어떻게 처리해야 할지 어려움을 겪고 있습니다. 그는 최근 우울감을 느끼고 있었으며, 이 사건으로 인해 정신 건강에 더욱 악영향을 받고 있습니다.",mild,dsl_00014649
"최근 전 남자친구와의 만남 이후 불안, 우울, 자살 충동을 경험하며, 이전의 정신 건강 개선 노력이 효과를 보지 못하고 절망감을 느끼고 있으며, 감정적인 고통과 죄책감에 시달리고 있다.",mild,dsl_00014650
"환자는 밤에 특정 약물 두 가지를, 아침에 다른 특정 약물 세 가지를 복용하는 것을 실수로 아침에 두 가지 약물을 다시 복용했습니다. 환자는 불안감을 느꼈고, 의사에게 연락했습니다.",mild,dsl_00014651
"본인은 원치 않는 전공으로 졸업 후 진로에 대한 고민이 많았으며, 대학원 진학에 실패하여 휴학 중입니다. 부모님과의 갈등이 심하며, 부모님으로부터 지속적인 비난과 압박을 받고 있습니다. 현재 어려운 상황에 처해 있으며, 도움을 필요로 합니다.",mild,dsl_00014652
"10대 후반의 학생이 일반 불안 장애와 사회 불안 장애를 겪고 있으며, 최근 고기능 우울증이라는 것을 인지했습니다. 상담 치료를 받고 있지만, 부정적인 생각들을 털어놓는 데 어려움을 느낍니다. 학교생활과 동아리 활동, 친구들과의 관계를 유지하려고 노력하고 있습니다. 힘든 감정을 친구들에게 털어놓았지만, 진정한 공감이나 도움을 받지 못했습니다. 일 외에는 불안하고 스트레스를 느껴 쉬고 싶어하며, 취미 생활도 즐기지 못합니다. 우울하고 무기력한 감정이 지속되면서, 예전의 긍정적인 모습이 사라지는 것 같아 힘들어하며, 위로와 희망을 간절히 바라고 있습니다.",mild,dsl_00014653
"어린 시절에 생긴 기형으로 인해 외모에 대한 어려움을 겪고 있으며, 이로 인해 삶에 부정적인 영향을 받고 있습니다. 수술을 받았지만, 여전히 외모에 대한 고민이 지속되고 있습니다.",mild,dsl_00014654
"작년 6월에 전 연인과의 관계가 완전히 끝난 후, 힘든 시간을 보냈습니다. 극심한 우울감과 무기력감으로 인해 일상생활에 어려움을 겪었지만, 혼자서 극복하려고 노력했습니다. 시간이 흘렀지만 여전히 슬픔과 짜증을 느끼며, 앞으로 나아가지 못하는 답답함을 느끼고 있습니다.",mild,dsl_00014655
"글쓴이는 과거의 트라우마와 고통스러운 경험들로 인해 깊은 절망감과 우울감을 느끼고 있습니다. 삶에 대한 의지를 잃지 않으려고 노력하지만, 동시에 고통에서 벗어나고 싶어 합니다. 글쓴이는 신에게 도움을 요청하며, 신이 자신을 지켜보고 있다고 믿고 있습니다. 화자는 삶의 어려움과 절망감, 죄책감을 느끼며 도움을 요청하고 있습니다. 미래에 대한 희망보다는 현재의 고통에서 벗어나고 싶어하며, 주변 사람들에게 작은 도움과 위로를 간절히 바라고 있습니다.",mild,dsl_00014656
"인터넷은 다른 사람과의 비교를 통해 질투심을 유발하고, 자신의 존재 가치에 대한 의문을 갖게 만들 수 있습니다. 또한, 종교나 과학과 같은 이념에 얽매여 자유롭지 못하다고 느낄 수 있습니다.",mild,dsl_00014657
"학교 여행에서 있었던 일로 인해 자신감 부족으로 인해 관계가 깨지고, 극심한 자기 의심과 삶에 대한 불만으로 고통받고 있습니다. 이러한 감정은 일상생활에 영향을 미치고 있으며, 자살에 대한 생각까지 하며 괴로워하고 있습니다.",mild,dsl_00014658
"오랜 친구가 결혼식을 올렸는데, 친구의 대학 시절 친구가 함께 밤을 보내기로 해서 초대를 받았지만 거절했습니다. 친구가 자신을 초대하지 않은 것에 대해 슬픔을 느끼고 있으며, 자신이 즐거운 친구가 되지 못해서 그런 것이라고 생각합니다. 최근에 친구와의 관계에서 어려움을 겪고 있으며, 그로 인해 큰 슬픔과 고통을 느끼고 있습니다. 친구의 결혼식에서 자신의 위치가 변했다는 것을 깨닫고 더욱 힘든 감정을 느끼고 있습니다.",mild,dsl_00014659
"친구들과 여행 중인데, 놀이기구를 타거나 음식을 먹는 동안에도 우울감을 느끼고 있습니다. 친구들과 함께 시간을 보내지만, 혼자 있는 것을 선호하며, 아무도 자신을 걱정하지 않는다는 생각에 괴로워합니다. 행복해지려고 노력하지만, 우울감 때문에 힘들어하고, 앞으로 며칠 동안 계속해서 긍정적인 모습을 유지해야 한다는 부담감을 느끼고 있습니다.",mild,dsl_00014660
"글쓴이는 심각한 사회 불안과 타인에게 지나치게 맞추려는 성향으로 인해 어려움을 겪고 있습니다. 타인의 감정을 우선시하는 것이 자신을 파괴할 것 같다고 느끼며, 비슷한 경험을 가진 사람들의 조언을 구하고 있습니다.",mild,dsl_00014661
"특정 인물에게 과도하게 의존하며, 그 사람의 행동과 관계에 자신의 감정이 크게 좌우되는 상황에 어려움을 겪고 있으며, 상대방의 감정에 대한 불안감과 자존감 저하로 인해 고통스러워하고 있습니다.",mild,dsl_00014662
